text,label,lang
fact someone called dyke wearing hockey gear @url,1,en
@user u sick spic scum,1,en
what's mongy lads liking picture insta trying talk immediately get lost!!!!!!!,1,en
.@user spic,1,en
everyone busy helping refugees illegal aliens @url,1,en
y'all can't friends harass call spic go ahead flex twitter boo  @url,1,en
@user @user tonys coming fake ass ching chong boy,1,en
@user @user hes fellow spic?,0,en
cunt.  need all. @url,1,en
@user @user oh look another jumped feminazi looking sexism there.,1,en
@user fuck retard,1,en
lmfaoo say lyn luk like dyke,1,en
@user @user i've binned tinder off. fed mongy women matching loosing voices... ,1,en
@user yep. got place spic span thought well last naptime ends. nnand right.,0,en
beningging assert dominance ching chong 100 boundaries,1,en
@user look demented retard attracted girl ,1,en
@user photo id voter suppression... quite basic standard throughout world... unless usa shithole country?,1,en
@user @user @user plz stop singing vaishanav zana bla bla bla mongol warlord genghis khan @url,1,en
love cute little twat,1,en
retard spooky willy,1,en
good thinking law enforcement spic uc honda accord eat shit say one word mind games fun th @url,0,en
twat left keeps telling stopstop whatdefeating every electionstop cancelling th @url,1,en
troll harder insignificant little cunt!,1,en
forgetting tens billions eu immigrants sent back eastern europe pay nothing.,0,en
mung dumb retard,1,en
@user think youre kind person would hear someone say im *illegal* immigrants. come @url,1,en
cute hate stupid ass dyke life @url,1,en
#ugandan government warned people ( foreign spies ) disguise refugees undermine security c @url,1,en
@user better call mongy retards ,1,en
people say immigrants need go back country always fucking easy. peoples ca @url,1,en
@user wear one retard,1,en
high pitched ching chong @url,1,en
lmao youre faggot pussy pluggin girls hella fat cuz cute,1,en
@user @user @user ching chong ling ling,1,en
@user yeah cunt. going far bites. needed,1,en
pinned like french toast? pumpkin spice? lets put pumpkin frech toast togther! pumpkin @url,1,en
@user @user shut yall took ching chong bing bong,1,en
thats big nigger @url,1,en
@user @user @user @user @user loved called faggot every second funny,1,en
wow @user fucking retard @url,1,en
may blackboard @user mongol pencil @user may padpaper @user bondpaper @user  @url,1,en
@user way reason come terms #antiwhite political correctness retards. @url,1,en
julio urias spic,0,en
@user @user yeah used call friends gay retarded time. i'm piece shit ,1,en
dodgers manager absolute retard,1,en
@user true! theyll go ching chong ching chong like even funny making fun people name la apa la god pls :'),1,en
actually love mongy mackem face @url,1,en
@user @user hard u playing better team &amp; ya manager retard,1,en
fucken hate customers come store 5 mins closing try shit on. fuck cunt wanna go home,1,en
@user stop giving twat attention. obvious clout chasing,1,en
threesome definitely going dyke joins bitches ain't taking nigga,1,en
sometimes find crazy we're tiny spic dust whole universe,1,en
#southafrica,0,en
man: oh stop feminazi,1,en
dave roberts retarded motherfucker hope fire dumb ass. dude still thinks plays @url,1,en
think mourinho'a bit cunt hats meeting boys. thai cave boys meet manches @url,1,en
@user hopefully also illegal aliens going back indigenous country &amp; awai @url,1,en
@user @user imagine basing policy religion. sounds retarded me.,1,en
@user delete account horrible twat,1,en
@user times afraid going full retard,1,en
@user @user cultural refugees even assault,1,en
can't believe said faggot n word everyone like ^____^,1,en
retard,1,en
least he's consistently cunt #trump #pittsburgh #unfittobepresident #unfitforoffice @url,1,en
torba exactly kind autistic retard would make thinly veiled brag tweet many hits webs @url,0,en
@user @user fact freakin ridiculous. kemp mongoloid,1,en
+you're faggot harry.nn-i'm a... what?!nn+harry faggot.nn-i'm what?!nn+a foggot harry.nn-i'm faggo @url,1,en
@user @user @user @user en quoi parler de nombre de migrants devient une statistique ethnique. @url,1,en
well job job activist ally immigrants lgbtq community...,0,en
@user faggot needs get knocked,1,en
calling fat bitch forgotten forgiven. white man calling nigger cant. two different thin @url,1,en
@user slap cunt pls ,1,en
kid begged life please kill me. i'll anything. i'm sorry called spic @url,1,en
patronised faggot i'll smoke u like weed,1,en
@user country turning shithole. desperately need political change,0,en
@user big sleepy twat ,1,en
want raise taxes take guns let illegal aliens country kill unborn children.,0,en
talkin bout baby gon look like spic,1,en
hope twat ends jail. pal kenwright tried ruin everton... n @url,1,en
@user @user @user cringe still stealing peoples vernacular unoriginal faggot,1,en
cuz walk around like nigga finger trigger nigger want smoke ill aim liver (boom) @url,1,en
he's taking kindly nigger far.,1,en
@user @user ching chong wing kong mofucka!!,1,en
@user @user u say ching chong ping pong first met chinatown?????,1,en
memes team 10 conspiracy galactic faggot,1,en
retard @url,1,en
whey hey boring old trout mis pouting cunt blocked like telling truth @url,1,en
son little faggot. fuck evan. hate changing disgusting diapers.,1,en
finally japanese songs longer typical ching chong sound,1,en
@user omg...i'm feminist... feminazi i'm man comfortable man body,0,en
shithole countries would caravan countries.,1,en
mass murdering mongoloid i've always done pretty well ladies. always comment bedroom ey @url,1,en
@user @user @user @user @user apologize calling raghead.,1,en
pwi black guy laugh white friend right calls nigger.,0,en
happens white person checks calls spic .. like turn to?? @url,0,en
who's retard epic thought monsters good idea,1,en
stream men asked opinion cunt @url,1,en
@user get gmod cunt,1,en
inserjit..... aka uber driver.... ur fat cunt suck clit,1,en
@user back 70's taught correct term retarded bad word mongoloid. changed.,1,en
@user @user america anymore. we're third world shithole country run tyrants. see fast happened?,1,en
leitung literal fucking retard people follow either hate every popular thing follow h @url,1,en
picture called faggot said homo @url,1,en
@user illegal aliens voting.. (dems)loose power,1,en
he's twat. @url,1,en
@user @user @user since chinaman white? smoking?,1,en
general guy committed act hurt cause help it. total futility retard rage @url,1,en
@user sick cunt,1,en
worry shithole country quesadilla. @url,1,en
@user @user @user countries civilised others lolhave seen shithole @url,1,en
@user definition shithole country,1,en
@user hey hey hey. watch it. got spic kids. . nn(no offense @user @user dads racist bastard).,1,en
time moving slow. i'm already impatient person naturally..this retarded,1,en
@user @user @user @user gee noreen twat it.,1,en
patiently waiting day mayo head balls call spick wetback.,1,en
wealthy would-be immigrants told lie assets intentions  even identity | cbc news @url,1,en
 time de ficar mongol @url,0,en
@user @user fuck stupid retard,1,en
escaped hans got kidnapped mongol n#ohno,0,en
zarco twat,1,en
@user dude retarded,1,en
donald trump wants wall across north africa keep refugees europe @url,0,en
@user @user saying nigger fine said 2017 right? lmao,1,en
follow back retard @user,1,en
guess folks 3rd world (dare shithole) countries luck huh? @url,1,en
chinamen's version bigfoot exiled albino mongoloid club feet big hairy thumbs roams th @url,1,en
@user @user @user detect retard @url,1,en
@user @user bout responsibility provide every citizen every shithole country. fix @url,1,en
@user @user @user @user libtarded faggot,1,en
cousins looks 18 hes mid 30s security asked whats secret negro say sm @url,1,en
can't real tweet especially faggot. way jose. @url,1,en
christians retarded @url,0,en
@user i'd probably vote really like vp i'm pc shit like cunt pills? gunny sacks? cool bro.,1,en
also dog retarded @url,1,en
@user @user @user @user say retard i?,1,en
still crush you.... _ dm faggot i'm lonely @url,1,en
@user advocate families separated forever criminal illegal aliens fit narrative,1,en
@user oh no! leftist feminazi threatens vote republican! spitballing i'm pre @url,0,en
people still using ching chong insult asians lmfao y'all look stupid,1,en
#feminazi,1,en
@user nyou must always think country way swedish shithole.,1,en
soon racist called spic hit bleeding eye.. love song @url,1,en
goblin slayer fucking retarded,1,en
@user good going fucking retarded bots plane take plane! love costing briti @url,1,en
@user shit retard aint got clue hes,1,en
i'm proud member retard gang,1,en
free shit? explain. @user wait said happily let racist white people call wetback spic. @url,1,en
@user yeah faggot!,1,en
lanie posted im single im dyke god good get ready shitposts hey lanie hope u still notifs ily,1,en
@user u dont negro,1,en
coffee &amp; donuts 420 someone got high time thought revolutionary thing - nigger please. @url,1,en
@user @user @user @user democrat strongholds essentially shithole countries own.,1,en
nigger @user ...happy birthday man hope enjoy day . . one greatest thabo . .a @url,1,en
@user @user word dude two retarder cousins...better mongoloid,1,en
@user be. because: i'm faggot. like dick. hard?nyou dancing around sa @url,1,en
@user @user must faggot,1,en
@user @user dirtiest chinaman criminal lee hsien loong inciting racial hatred malaysian @url,1,en
nice! 17294793399273737373838282018393782 guys! iam top notch retard.,1,en
get gc negro @user,1,en
old outdated say retarded gop mentality paranoid ideas brainwashed citizens americans visce @url,1,en
@user @user hes hun good computers. ignore twat,1,en
200 years tradition welcoming immigrants around world given us tremendous advantage,1,en
@user @user @user fucking retard npc. 97/3? poll showed odds calculation @url,1,en
mourinho self-centred twat,1,en
relatively respected &amp; trusted country turned total shithole need larger populate @url,0,en
@user @user happy bday mongoloid,1,en
can't wait boo theme tune later lads big european nights about! mongy fuck,1,en
@user @user @user outlined mongoloid though.,1,en
@user @user @user people want stay shithole countries live in.. @url,1,en
@user @user and... nigger,1,en
@user true. christians may retarded cousins still family nevertheless.,1,en
@user wrong game retard,1,en
@user retweet buzzfeed news pretend retard. mean hey good bit(my bit @url,1,en
absolute fucking cunt. i'll stab fucking eyes horrible bastard. @url,1,en
bitch cunt ever date someone talks like that.,1,en
lexi u must drugs ur behaving like faggot @url,1,en
fuckin gimme scouse fucks todaywagner licks flopps assnatzi bunch wankers !i want mongy @url,1,en
@user met spent time gotten know heard journeys many immigrants seeking saf @url,0,en
@user fucking cheating cunt. ball hand? lying dirty bastard,1,en
@user @user spic,1,en
mohammed bappare stop disgracing dabbling field u idea. north remain retard @url,0,en
